volid,dateused,pubdate,birthdate,firstpub,gender,nation,allwords,logistic,realclass,trainflag,trainsize,author,title,genretags
mdp.39015012361187,1774,1774,1774,1774,,,55119,0.848213798354,1,1,145,"Johnstone, Charles,","The history of Arsaces, prince of Betlis",fic
nyp.33433071372753,1776,1776,1776,1776,,,36004,0.887827961786,1,1,149,"Douxm̩nil,",The memoirs of Ninon de L'Enclos;,fic
nyp.33433008487427,1776,1776,1776,1776,,,103040,0.0126425018727,0,1,149,"Barrow, John,",The naval history of Great Britain,bio
hvd.hxkch6,1763,1763,1763,1763,,,18584,0.0732072302055,0,1,149,anonymous64,Memoirs of the Bedford Coffee-House,bio
uva.x000534712,1761,1761,1761,1761,,,62076,0.990148685967,1,1,149,"Rousseau, Jean-Jacques,","Eloisa: or, A series of original letters collected and published by J.J. Rousseau",fic
nyp.33433082328646,1766,1766,1766,1766,,,91654,0.0193812674807,0,1,149,"Lally, Thomas-Arthur,",Memoirs of Count Lally,bio
mdp.39015073729462,1778,1778,1778,1778,,,175585,0.104367358138,0,1,143,"Sully, Maximilien de B̩thune,","Memoirs of Maximilian de Bethune, duke of Sully, prime minister to Henry the Great",bio
njp.32101037620497,1772,1772,1772,1772,,,17441,0.983321133388,1,1,149,"Talbot, Catherine,",Essays on various subjects,fic
uva.x001120719,1779,1779,1779,1779,,,283513,0.0103215518658,0,1,148,"Campbell, John,",Lives of the British admirals,bio
nyp.33433082542881,1761,1761,1761,1761,,,223853,0.0048755437855,0,1,149,anonymous60,A New and general biographical dictionary,bio
nyp.33433082409065,1765,1765,1765,1765,,,13487,0.104426588186,0,1,149,anonymous69,Genuine memoirs of Mr. Charles Churchill,bio
njp.32101067499150,1769,1769,1769,1769,,,43392,0.072979176645,0,1,149,"Lewis, Edward,","The patriot king displayed, in the life and reign of Henry VIII. King of England",bio
mdp.39015063975075,1777,1777,1777,1777,,,83966,0.31067759152,0,1,149,"Johnson, Samuel,","The Life of Mr. Richard Savage, son of the Earl Rivers",bio
njp.32101077780516,1768,1768,1768,1768,,,44981,0.993764676881,1,1,148,"��In��yat All��h,",Tales,fic
mdp.39015067220148,1761,1761,1761,1761,,,7693,0.577510583756,1,1,149,"Hagen, Lorentz",Anecdotes concerning the famous John Reinhold Patkul: or,fic
nyp.33433082542816,1761,1761,1761,1761,,,312169,0.00798866111933,0,1,149,anonymous57,A New and general biographical dictionary,bio
uc2.ark+=13960=t77s80g80,1765,1765,1765,1765,,,80796,0.142915132233,0,1,149,"Gilpin, William,",The lives of John Wicliff and of the most eminent of his disciples;,bio
uc2.ark+=13960=t7vm4hn0x,1777,1777,1777,1777,,,22492,0.318419036094,0,1,148,"Jones, William,","Observations in a journey to Paris by way of Flanders, in the month of August 1776",bio
