volid,dateused,pubdate,birthdate,firstpub,gender,nation,allwords,logistic,realclass,trainflag,trainsize,author,title,genretags
wu.89060396645,1941,1941,1909,1941,,,118155,0.624676386766,0,1,149,"Ford, Clellan S. (Clellan Stearns),",Smoke from their fires;,bio
mdp.39015005033009,1949,1949,1867,1949,,,100076,0.875723267532,0,1,149,"Dunne, Finley Peter,",Mr. Dooley at his best,bio
mdp.39015082091755,1950,1950,1915,1950,,,135333,0.00112965989028,0,1,149,"Thomson, Gladys Scott.","Life in a noble household, 1641-1700",bio
mdp.39015013000883,1946,1946,1871,1946,,,62770,0.00872408002271,0,1,149,"Hühner, Leon,",The life of Judah Touro (1775-1854),bio
mdp.39015074812663,1940,1940,1876,1940,,,125475,0.0455181865975,0,1,149,"Dame, Pope-Hennessy, Una Birch,",Agnes Strickland,bio
mdp.39015019109225,1947,1947,1882,1947,,,142273,0.0400522160883,0,1,149,"Wingfield-Stratford, Esmé Cecil,",Churchill; the making of a hero,bio
mdp.39015059479868,1944,1944,1889,1944,,,10324,0.0107485911104,0,1,149,"Underhill, Frank H. (Frank Hawkins),","James Shaver Woodsworth, untypical Canadian;",bio
uc1.31822035081835,1948,1948,1913,1948,,,97160,0.966128103956,1,1,149,"Ray, Tom",Yellowstone red,fic
mdp.39015008809959,1956,1956,1921,1956,,,133471,0.041903361623,0,1,149,"MacColl, René, 1905-",Roger Casement,bio
mdp.39015010216946,1945,1945,1865,1945,,,90180,0.0286750182808,0,1,149,"Eckstorm, Fannie Hardy,",Old John Neptune and other Maine Indian shamans,bio
mdp.39015002223579,1957,1957,1917,1957,,,177501,0.00540013238803,0,1,149,"O'Brien, Conor Cruise,","Parnell and his party, 1880-90",bio
mdp.39015063817392,1941,1941,1906,1941,,,109974,0.0211371059198,0,1,149,"Gavin, Catherine Irvine.","Edward the Seventh, a biography",bio
mdp.39015063801248,1947,1947,1912,1947,,,58017,0.0191572263514,0,1,149,"Eland, G.,",Shardeloes papers of the 17th and 18th centuries,bio
mdp.39015029756395,1948,1948,1913,1948,,,52740,0.608574120316,1,1,149,"Stark, Freya.",Perseus in the wind,fic
mdp.39015019384653,1958,1958,1913,1958,,,189550,0.977141233452,1,1,149,"Heym, Stefan,",The crusaders,fic
mdp.39015004184696,1941,1941,1898,1941,,,217457,0.00998793585121,0,1,149,"Guttmacher, Manfred S. (Manfred Schanfarber),",America's last king ;,bio
mdp.39015000543184,1946,1946,1911,1946,,,100938,0.998223919194,1,1,149,"Payne, Robert,",Torrents of spring,fic
uc1.$b87235,1949,1949,1913,1949,,,118730,0.997664636596,1,1,149,"Davis, Burke,",Whisper my name,fic
mdp.39015014774148,1949,1949,1901,1949,,,76666,0.00594922603476,0,1,149,"Ross Williamson, Hugh,",Four Stuart portraits,bio
mdp.39015012837525,1953,1953,1906,1953,,,90214,0.969259527005,1,1,149,"Soldati, Mario,",Dinner with the commendatore,fic
mdp.39015027328668,1958,1958,1874,1958,,,106775,0.00585692206399,0,1,149,"Duchess of, Atholl, Katharine Marjory Stewart-Murray,",Working partnership,bio
mdp.39015008217716,1956,1956,1910,1956,,,1937,0.969534764325,1,1,149,"Beim, Jerrold,",Thin ice,fic
mdp.39015048709540,1958,1958,1879,1958,,,127903,0.991408265204,1,1,149,"De la Roche, Mazo,",Centenary at Jalna,fic
mdp.39015065202593,1955,1955,1913,1955,,,118065,0.00454490565623,0,1,149,"Campbell-Johnson, Alan,",Eden; the making of a statesman,bio
mdp.39015031903852,1941,1941,1904,1941,,,117690,0.0479496760989,0,1,149,"Dangerfield, George,",Victoria's heir;,bio
mdp.39015012298660,1951,1951,1904,1951,,,4403,0.996900649194,1,1,149,"Chase, Richard,",Wicked John and the devil,fic
uc1.$b666859,1940,1940,1890,1940,,,83807,0.997738272351,1,1,149,"Richter, Conrad,",The trees,fic
mdp.39015035872152,1940,1940,1892,1940,,,227106,0.0124487238386,0,1,149,"Long, John Cuthbert,",Mr. Pitt and America's birthright;,bio
mdp.39015002676354,1955,1955,1920,1955,,,366678,0.968833870235,1,1,149,"Thurston, Jarvis A.",Reading modern short stories,fic
mdp.39015082003693,1958,1958,1923,1958,,,194650,0.0161749644535,0,1,149,"Wiggin, Lewis M.",The faction of cousins;,bio
