volid,dateused,pubdate,birthdate,firstpub,gender,nation,allwords,logistic,realclass,trainflag,trainsize,author,title,genretags
uc1.32106019239273,1972,1972,1930,1972,,,75498,0.996680371996,1,1,149,"Bryant, Dorothy,",Ella Price's journal;,fic
mdp.39015003330944,1972,1972,1937,1972,,,96864,0.0116038013471,0,1,149,"Kogel, Renee.",Pierre Charron,bio
mdp.39076005076414,1968,1968,1933,1968,,,4065,0.997665762597,1,1,149,"Valen, Herb.",The boy who could enter paintings,fic
mdp.39015021277242,1974,1974,1939,1974,,,72721,0.580378219942,1,1,149,"Lawrence, Herbert.",The contemplative man,fic
mdp.39015030745742,1963,1963,1928,1963,,,75027,0.0063053898341,0,1,149,"Small, Miriam Rossiter.",Oliver Wendell Holmes,bio
mdp.39015063280773,1972,1972,1904,1972,,,81270,0.965111938927,1,1,149,"Del Mar, Don,",Blood-pearls of Sulu,fic
uc1.b4358711,1971,1971,1936,1971,,,136337,0.995274534701,1,1,149,"Rubin, Michael.",In a cold country,fic
uc1.$b251915,1964,1964,1929,1964,,,65430,0.697610191864,1,1,149,"Segal, Israel.",Out of the womb,fic
mdp.39015009013064,1965,1965,1930,1965,,,62896,0.847402904781,1,1,149,"Carew, Jan",Green winter;,fic
mdp.39015003686972,1964,1964,1929,1964,,,70627,0.982250069486,1,1,149,"Freeling, Nicolas.",Valparaiso,fic
uc1.b3727606,1968,1968,1938,1968,,,148589,0.00934194629079,0,1,149,"Judd, Denis,",Balfour and the British Empire,bio
uc1.b3435099,1967,1967,1916,1967,,,213803,0.994333596697,1,1,149,"Killens, John Oliver,",'Sippi,fic
uc1.b3726995,1969,1969,1934,1969,,,148565,0.00272312168913,0,1,149,"Sir. Gretton, Peter,",Winston Churchill and the Royal Navy,bio
uc1.$b451140,1970,1970,1935,1970,,,105406,0.995536470936,1,1,149,"Markson, David.",Going down,fic
mdp.39076006983410,1964,1964,1917,1964,,,21852,0.977462068137,1,1,149,"Fall, Thomas,",Edge of manhood,fic
mdp.39015049790838,1970,1970,1935,1970,,,10185,0.00537127734554,0,1,149,"Froggatt, Peter.",Modern epidemiology,bio
mdp.39015065840939,1968,1968,1933,1968,,,104038,0.00650791587526,0,1,149,"Snoddy, Thomas G.","Sir John Scot, Lord Scotstarvit",bio
uc1.32106002047022,1976,1976,1941,1976,,,73009,0.136194321956,0,1,149,"Tooker, Dan.",Fiction!,bio
mdp.39015032385885,1979,1979,1944,1979,,,189922,0.987696900191,1,1,149,"Sillitoe, Alan.",A start in life,fic
mdp.39015019799017,1962,1962,1927,1962,,,39621,0.00182942859968,0,1,149,"Harley, J. B. (John Brian)","Christopher Greenwood, county mapmaker, and his Worcestershire map of 1822",bio
mdp.39015002757873,1979,1979,1915,1979,,,107111,0.305067640736,0,1,149,"Sutton, William Alfred,",Carl Sandburg remembered,bio
mdp.39015002982729,1974,1974,1939,1974,,,24632,0.0118943927006,0,1,149,"Dunleavy, Gareth W.",Douglas Hyde,bio
mdp.39015012882000,1969,1969,1925,1969,,,92350,0.966862032111,1,1,149,"Moynahan, Julian,",Pairing off,fic
mdp.39076006594191,1973,1973,1934,1973,,,168588,0.00534023695075,0,1,149,"Collins, Jim,",Women artists in America;,bio
mdp.39015000627409,1977,1977,1942,1977,,,109354,0.99400410552,1,1,149,"Kotlowitz, Robert.",The boardwalk,fic
mdp.39015009174791,1966,1966,1916,1966,,,199101,0.00726037522015,0,1,149,"Inglis, Brian,",Abdication,bio
mdp.39015004770205,1974,1974,1939,1974,,,55110,0.00036523766747,0,1,149,"Hansberry, William Leo.",Pillars in Ethiopian history,bio
mdp.39015054057065,1965,1965,1912,1965,,,21619,0.957646189018,1,1,149,"Amado, Jorge,",The two deaths of Quincas Wateryell,fic
mdp.39015017632830,1960,1960,1913,1960,,,144620,0.994494665604,1,1,149,"Innes, Hammond,",The doomed oasis,fic
mdp.39015045550913,1965,1965,1908,1965,,,11458,0.00043021609004,0,1,149,"Poynter, F. N. L. (Frederick Noël Lawrence),",Gideon Delaune and his family circle,bio
mdp.39015011913632,1966,1966,1923,1966,,,84350,0.963316622223,1,1,149,"Biggle, Lloyd,",Watchers of the dark,fic
mdp.39015004317163,1961,1961,1911,1961,,,74390,0.0370054984751,0,1,149,"Deacon, Richard,",The incredible Mr. Kavanagh,bio
uc1.b3727131,1966,1966,1931,1966,,,79257,0.993592274434,1,1,149,"Bongartz, Roy.",Twelve chases on West Ninety-ninth Street,fic
mdp.39015014618071,1973,1973,1938,1973,,,165552,0.00410952568726,0,1,149,"Sir. Fisher, Nigel,",Iain Macleod;,bio
mdp.39015072136495,1960,1960,1891,1960,,,152733,0.98713068964,1,1,149,"Penfield, Wilder,",The torch,fic
mdp.49015002331289,1968,1968,1905,1968,,,87854,0.958429797952,1,1,149,"Koestler, Arthur,",Darkness at noon,fic
uc1.$b756863,1967,1967,1932,1967,,,72071,0.0120263841383,0,1,149,"Bevan, Bryan.",King James the Third of England,bio
gri.ark+=13960=t6j12tp88,1970,1970,1912,1970,,,38357,0.0319786736036,0,1,149,"Hill, Christopher,",God's Englishman;,bio
mdp.39015017682595,1970,1970,1909,1970,,,94947,0.165518446642,1,1,149,"Derleth, August,",Return to Walden West,fic
mdp.39015014227493,1969,1969,1934,1969,,,100096,0.0160332833644,0,1,149,"Romero, Maria Corona S.",Rizal and Philippine nationalism,bio
mdp.39015003313684,1962,1962,1927,1962,,,86582,0.00651382801769,0,1,149,"Grebstein, Sheldon Norman.",Sinclair Lewis,bio
inu.30000047754159,1973,1973,1935,1973,,,39943,0.995254289441,1,1,149,"Sagan, Françoise,",Wonderful clouds,fic
mdp.39015039331809,1970,1970,1917,1970,,,110591,0.0852497730674,0,1,149,"Burgess, Anthony,",Shakespeare,bio
mdp.39015065840236,1962,1962,1902,1962,,,197151,0.00386201311349,0,1,149,"Sir, Wheeler-Bennett, John Wheeler,","John Anderson, viscount Waverley",bio
mdp.39015004302090,1969,1969,1935,1969,,,682222,0.010099343464,0,1,149,"Middlemas, Keith,",Baldwin: a biography,bio
mdp.39015057116025,1969,1969,1934,1969,,,12087,0.0311430698748,0,1,149,"Mathes, W. Michael.","The capture of the Santa Ana, Cabo San Lucas, November, 1587",bio
gri.ark+=13960=t3613pr1k,1969,1969,1934,1969,,,12906,0.643460826377,1,1,149,"Raworth, Tom.",A serial biography,fic
inu.30000114436698,1970,1970,1935,1970,,,79466,0.94281660548,1,1,149,"Gordon, Felice.",The pleasure principle;,fic
uc1.b4951610,1968,1968,1933,1968,,,98233,0.9929677795,1,1,149,"Wohl, Burton.",The silver bridge,fic
mdp.39015020686013,1978,1978,1943,1978,,,199847,0.990909565603,1,1,149,"Zelazny, Roger.",The chronicles of Amber,fic
mdp.39015073494661,1961,1961,1926,1961,,,94540,0.773710034402,1,1,149,"Arzrouni, Arthur.",My sister is my wife,fic
mdp.39015002291451,1979,1979,1944,1979,,,131624,0.073588165017,0,1,149,"Sinclair, Andrew.",John Ford,bio
mdp.39015002801747,1975,1975,1940,1975,,,116757,0.031367445451,0,1,149,"O'Connor, Len.",Clout--Mayor Daley and his city,bio
mdp.39015004264456,1973,1973,1938,1973,,,186225,0.995491881076,1,1,149,"Murdoch, Iris.",The black prince,fic
mdp.39015061380872,1962,1962,1911,1962,,,67938,0.982456846484,1,1,149,"De Jong, Dola,",Between home and horizon,fic
mdp.39015005348662,1973,1973,1938,1973,,,153110,0.0388134062802,0,1,149,"Sanders, Marion K,",Dorothy Thompson,bio
mdp.39015014316601,1979,1979,1914,1979,,,71290,0.958415267933,1,1,149,"Schmidt, Arno,",The egghead republic,fic
mdp.39015051420480,1975,1975,1940,1975,,,92926,0.00575756126447,0,1,149,"Gray, Edwyn.",The Devil's device,bio
mdp.39015027001984,1976,1976,1941,1976,,,23082,0.00407944380165,0,1,149,M. R. T.,My reminiscences of Quaid-i-Azam,bio
uc1.$b242363,1965,1965,1922,1965,,,160435,0.00867930298839,0,1,149,"Gilbert, Heather,",The life of Lord Mount Stephen,bio
uc1.32106002172283,1977,1977,1930,1977,,,91848,0.863419471972,1,1,149,"Gurney, A. R. (Albert Ramsdell),",Entertaining strangers,fic
