volid,dateused,pubdate,birthdate,firstpub,gender,nation,allwords,logistic,realclass,trainflag,trainsize,author,title,genretags
uiuo.ark+=13960=t2k65383v,1819,1819,1819,1819,,,67815,0.925269795869,1,1,149,"Rennie,.",Saint Patrick,fic
nyp.33433074918750,1814,1814,1814,1814,,,78285,0.580094167831,1,1,149,"Walker, George,","The vagabond: or, Practical infidelity",fic
nyp.33433082364286,1818,1818,1818,1818,,,156835,0.0240718630557,0,1,149,"Franklin, Benjamin,",Memoirs of the life and writings of B.F,bio
uc2.ark+=13960=t6qz25r28,1816,1816,1816,1816,,,78061,0.860567943569,1,1,149,"Espinel, Vicente,",The history of the life of the Squire Marcos de Obregon,fic
uiuo.ark+=13960=t76t1998v,1816,1816,1816,1816,,,60194,0.881565671728,1,1,149,"Scott, Walter,",Tales of my landlord,fic
nnc1.0022686053,1800,1800,1800,1800,,,120016,0.150203546954,0,1,149,"Chesterfield, Philip Dormer Stanhope,",Letters,bio
uiuo.ark+=13960=t6c25fw6c,1807,1807,1807,1807,,,48109,0.998910224735,1,1,149,"Mortimer, Edward,",The friar Hildargo,fic
nnc1.50180658,1816,1816,1816,1816,,,109766,0.031704555594,0,1,149,"Vaughan, Edward Thomas.",Some account of the Reverend Thomas Robinson,bio
nyp.33433082376868,1814,1814,1814,1814,,,39777,0.388054530787,0,1,149,"Janeway, James,","Invisibles, realities, demonstrated in the holy life and triumphant death of Mr. John Janeway",bio
nyp.33433069323743,1809,1809,1809,1809,,,53739,0.862916042223,1,1,149,"Regnault-Warin, J.-J.",The Magdalen churchyard,fic
uiuo.ark+=13960=t2m623x3j,1813,1813,1813,1813,,,80689,0.921856153261,1,1,148,"Plumptre, Anne,",The history of myself and my friend;,fic
hvd.hw2f4u,1808,1808,1808,1808,,,108279,0.986811168851,1,1,149,"Goldsmith, Oliver,",The vicar of Wakefield,fic
hvd.hxjf9g,1810,1810,1810,1810,,,152317,0.0108603342583,0,1,148,"Almon, John,","Anecdotes of the life of the Right Hon. William Pitt, earl of Chatham, and of the principal events of his time",bio
uc1.b3506119,1812,1812,1812,1812,,,288761,0.00250421077504,0,1,149,"Baker, David Erskine,",Biographia dramatica,bio
mdp.39015050663445,1802,1802,1802,1802,,,213367,0.116261381924,0,1,149,"Granger, William.","The new wonderful museum, and extraordinary magazine",bio
nnc2.ark+=13960=t5n879p81,1814,1814,1814,1814,,,136683,0.013939885159,0,1,148,"Harris, William,",An historical and critical account of the lives and writings of James I. and Charles I. and of the lives of Oliver Cromwell and Charles II,bio
uc1.b287471,1816,1816,1816,1816,,,66557,0.994648075196,1,1,149,"Opie, Amelia (Anderson)",Valentine's eve,fic
nnc1.0114299348,1819,1819,1819,1819,,,122562,0.0504525920837,0,1,149,"Lathy, Thomas Pike,",Memoirs of the court of Louis XIV;,bio
uc2.ark+=13960=t4zg6kj6s,1802,1802,1802,1802,,,224289,0.0130997144256,0,1,149,anonymous117,The Thespian dictionary;,bio
uiuo.ark+=13960=t7jq1gs3v,1812,1812,1812,1812,,,76046,0.965521780613,1,1,148,"Edgeworth, Maria,",Tales of fashionable life,fic
uc2.ark+=13960=t6g168c8h,1818,1818,1818,1818,,,269603,0.00118619507946,0,1,148,"Aikin, John,",General biography;,bio
nyp.33433075840201,1810,1810,1810,1810,,,80784,0.934499386076,1,1,149,"Pigault-Lebrun,",My Uncle Thomas,fic
nyp.33433075723399,1812,1812,1812,1812,,,37005,0.997971202115,1,1,148,"Watson,","Rosamund, countess of Clarenstein",fic
nyp.33433082537048,1819,1819,1819,1819,,,68060,0.302178291508,0,1,149,"Caulfield, James,","Portraits, memoirs, and characters, of remarkable persons, from the revolution in 1688 to the end of the reign of George II",bio
dul1.ark+=13960=t9g45dw5x,1808,1808,1808,1808,,,45521,0.999327081543,1,1,149,"Saint-Pierre, Bernardin de,",Pablo y Virginia,fic
uc1.$b747739,1818,1818,1818,1818,,,186687,0.0214074732238,0,1,149,"Campbell, John,",Naval history of Great Britain,bio
nyp.33433069359317,1809,1809,1809,1809,,,35524,0.861054132017,1,1,149,"Hamilton, Anthony,",Memoirs of Count Grammont,fic
yale.39002008728843,1816,1816,1816,1816,,,174485,0.0143047414413,0,1,149,"Wrangham, Francis,",The British Plutarch,bio
nyp.33433067281117,1806,1806,1806,1806,,,104404,0.251002382587,0,1,149,"Wilson, G. H.",The eccentric mirror,bio
mdp.39015078565473,1800,1800,1800,1800,,,82575,0.477764212601,1,1,149,"Swift, Jonathan,","The travels of Lemuel Gulliver, into several remote nations of the world;",fic
uc2.ark+=13960=t0tq5x823,1817,1817,1817,1817,,,29705,0.0210426993861,0,1,149,"Vaux, Roberts,",Memoirs of the life of Anthony Benezet,bio
nnc2.ark+=13960=t3pv6jr82,1813,1813,1813,1813,,,277903,0.00216009761658,0,1,149,"Brook, B.",The lives of the Puritans,bio
