volid,dateused,pubdate,birthdate,firstpub,gender,nation,allwords,logistic,realclass,trainflag,trainsize,author,title,genretags
nnc1.cu55826229,1714,1714,1714,1714,,,44817,0.544389317414,1,1,99,"Lucas, Theophilus,","Memoirs of the lives, intrigues, and comical adventures of the most famous gamesters and celebrated sharpers in the reigns of Charles II, James II, William III and Queen Anne",fic
mdp.39015011940791,1720,1720,1720,1720,,,109524,0.516064317927,0,1,99,"Brown, Thomas,",The works of Mr. Thomas Brown,bio
mdp.39015064339305,1725,1725,1725,1725,,,17555,0.430703227295,0,1,99,"Harris, William,","Some memoirs of the life and character of the Reverend and learned Thomas Manton, D. D",bio
mdp.39015064392254,1722,1722,1722,1722,,,49668,0.557783953376,1,1,99,anonymous23,The history of Madamoiselle de St.Phale,fic
uc2.ark+=13960=t65430m4h,1708,1708,1708,1708,,,438469,0.402073758744,0,1,98,"Mackenzie, George,",The lives and characters of the most eminent writers of the Scots nation;,bio
hvd.hxj9s4,1722,1722,1722,1722,,,145304,0.402170168247,0,1,99,anonymous30,Memoirs of literature,bio
ArbuJFCfic,1714,1714,1667,1714,,,3917,0.578926319558,1,1,90,"Arbuthnot, John,",A Farther Continuation OF THE HISTORY OF THE Crown-Inn.,fic
mdp.39015039654705,1723,1723,1723,1723,,,10833,0.429218552287,0,1,99,"Atterbury, Francis,","The speech of Francis, late lord bishop of Rochester, at the bar of the House of lords, on Saturday the 11th of May, 1723",bio
mdp.39015048905510,1714,1714,1714,1714,,,73627,0.362269756901,0,1,99,anonymous14,Memoirs of St. George,bio
uc2.ark+=13960=t6154gt6f,1726,1726,1726,1726,,,46796,0.40821105699,0,1,98,"Ker, John,","The memoirs of John Ker, of Kersland in North Britain, Esq",bio
mdp.39015022468642,1706,1706,1706,1706,,,184036,0.424639758063,0,1,99,"Rapin, René.",The whole critical works of Monsieur Rapin,bio
ArbuJCHfic,1714,1714,1667,1714,,,3344,0.557336431172,1,1,90,"Arbuthnot, John,",A CONTINUATION OF THE HISTORY OF THE Crown-Inn: With CHARACTERS of some of the late SERVANTS; And the PROCEEDING of the TRUSTEES To the Coming of the New LANDLORD.,fic
uc2.ark+=13960=t49p3bc37,1708,1708,1708,1708,,,323146,0.40728332981,0,1,98,"Mackenzie, George,",The lives and characters of the most eminent writers of the Scots nation;,bio
DefoDCTfic,1711,1711,1661,1711,,,1193,0.506093167739,1,1,94,"Defoe, Daniel,",Captain TOM's Remembrance to his Old Friends the MOBB of London Westminster Southwark and Wapping.,fic
mdp.39015014659604,1727,1727,1727,1727,,,144721,0.425725341031,0,1,99,"Oldmixon,",Clarendon and Whitlock compar'd,bio
nyp.33433061843748,1704,1704,1704,1704,,,148522,0.426478773496,0,1,99,anonymous7,"Lives, English and forein",bio
uc2.ark+=13960=t6xw4qf2s,1726,1726,1726,1726,,,236528,0.382050444224,0,1,99,"Parkinson, Anthony,",Collectanea Anglo-minoritica,bio
ArbuJICfic,1726,1726,1667,1726,,,1517,0.565361312226,1,1,90,"Arbuthnot, John,",It cannot Rain but it Pours: OR London strow'd with Rarities.,fic
mdp.39015078548313,1722,1722,1722,1722,,,137401,0.554378085866,1,1,94,"Defoe, Daniel,","The life, and strange surprizing adventures of Robinson Crusoe, of York, mariner",fic
nyp.33433087373225,1716,1716,1716,1716,,,167004,0.436845214798,0,1,98,"Reeves, William,","The apologies of Justin Martyr, Tertullian, and Minutius Felix",bio
mdp.39015063516804,1703,1703,1703,1703,,,46620,0.491336527316,1,1,99,"Boyle, Robert,","Love and religion demonstrated in the martyrdom of Theodora, and of Didymus",fic
uva.x030809128,1715,1715,1715,1715,,,156048,0.461332953552,0,1,99,"Whiting, John,","Persecution expos'd, in some memoirs relating to the sufferings of John Whiting, and many others of the people called Quakers, for conscience sake, in the west of England, &c.;",bio
PopeAFTfic,1716,1716,1688,1716,,,1937,0.534124511932,1,1,98,"Pope, Alexander,",A FULL and TRUE ACCOUNT OF A Horrid and Barbarous REVENGE by POISON On the Body of Mr. EDMUND CURLL Bookseller; With a faithful Copy of his Last WILL and TESTAMENT.,fic
uc2.ark+=13960=t7sn04h6p,1720,1720,1720,1720,,,84341,0.436291048389,0,1,99,"Jacob, Giles,","An historical account of the lives and writings of our most considerable English poets, whether epick, lyrick, elegiack, epigramatists, &",bio
dul1.ark+=13960=t53f5kv0q,1708,1708,1708,1708,,,154729,0.584553039514,1,1,99,"Alemán, Mateo,","The life of Guzman d'Alfarache, or, The Spanish rogue",fic
ArbuJLBfic,1712,1712,1667,1712,,,9630,0.547464747737,1,1,90,"Arbuthnot, John,",LEWIS BABOON Turned Honest AND JOHN BULL POLITICIAN. Being The FOURTH PART OF Law is a Bottomless-Pit.,fic
nnc1.0037122525,1712,1712,1712,1712,,,4996,0.457524104903,0,1,99,"Fowler, Edward,",Memoirs on the life and death of our late most gracious Queen Mary,bio
nyp.33433061843714,1714,1714,1714,1714,,,132301,0.415807672995,0,1,98,"Le Neve, John,","The lives and characters of the most illustrious persons, British and foreign, who died in the year 1712",bio
mdp.39015063612132,1719,1719,1719,1719,,,100961,0.459237215278,0,1,99,"Misson, Henri, de Valbourg,",M. Misson's Memoirs and observations in his travels over England,bio
mdp.39015035971699,1715,1715,1715,1715,,,115768,0.440131667324,0,1,99,"Maynwaring, Arthur,","The life and posthumous works of Arthur Maynwaring, esq;",bio
mdp.39015078548511,1723,1723,1723,1723,,,4269,0.503911167108,1,1,99,anonymous31,Memoirs of the life of Scriblerus,fic
DefoDTRfic,1706,1706,1661,1706,,,4184,0.603178625858,1,1,94,"Defoe, Daniel,",A True Relation OF THE APPARITION OF ONE Mrs. VEAL The next Day after Her DEATH: TO ONE Mrs. BARGRAVE At Canterbury. The 8th of September 1705.,fic
hvd.hxj9s2,1722,1722,1722,1722,,,154475,0.410462671462,0,1,99,anonymous25,Memoirs of literature,bio
mdp.39015078568626,1727,1727,1727,1727,,,29392,0.551873172572,1,1,99,anonymous35,Memoirs of the court of Lilliput,fic
DefoDFMfic,1721,1721,1661,1721,,,139091,0.603672526919,1,1,94,"Defoe, Daniel,",THE FORTUNES AND MISFORTUNES Of the FAMOUS Moll Flanders &c.,fic
mdp.39015030656998,1718,1718,1718,1718,,,161060,0.403828378574,0,1,99,"Lee, Francis,",Memoirs of the life of Mr. John Kettlewell,bio
mdp.39015062244861,1710,1710,1710,1710,,,84146,0.438565288521,0,1,99,"Leeds, Thomas Osborne,","Copies & extracts of some letters written to and from the Earl of Danby (now Duke of Leeds) in the years 1676, 1677, and 1678",bio
hvd.hxj9rx,1722,1722,1722,1722,,,158543,0.397595773643,0,1,99,anonymous26,Memoirs of literature,bio
njp.32101067499408,1727,1727,1727,1727,,,81694,0.415813097627,0,1,99,"[Jebb, Samuel]","The life of Robert, earl of Leicester, the favourite of Queen Elizabeth",bio
nyp.33433061843755,1704,1704,1704,1704,,,190973,0.430797466472,0,1,99,anonymous6,"Lives, English and forein",bio
mdp.39015063600160,1729,1729,1729,1729,,,86749,0.385938223714,0,1,99,James,"Memoirs of the English affairs, chiefly naval, from the year 1660, to 1673",bio
mdp.39015028161266,1721,1721,1721,1721,,,60621,0.549461282002,1,1,99,"La Motte,","One hundred new court fables, written for the instruction of princes, and a true knowledge of the world",fic
mdp.39015065167630,1702,1702,1702,1702,,,96400,0.420287536958,0,1,99,"Welwood, James,",Memoirs of the most material transactions in England,bio
AddiJLTfic,1713,1713,1672,1713,,,2042,0.516152808343,1,1,99,"Addison, Joseph,",The LATE TRYAL AND CONVICTION OF Count TARIFF.,fic
njp.32101065188185,1711,1711,1711,1711,,,193894,0.453846124792,0,1,99,Plutarch.,Plutarch's lives,bio
mdp.39015064338141,1719,1719,1719,1719,,,44481,0.411293399926,0,1,99,"Desmaizeaux, Pierre,",An historical and critical account of the life and writings of the ever-memorable Mr. John Hales,bio
njp.32101037456926,1717,1717,1717,1717,,,29491,0.426036629692,0,1,99,"Fox, Stephen,",Memoirs of the life of Sir Stephen Fox,bio
mdp.39015065780689,1727,1727,1727,1727,,,112991,0.572262793814,1,1,98,"Scarron,",The whole comical works of Mons. Scarron,fic
DefoDSWfic,1702,1702,1661,1702,,,5445,0.426831659313,1,1,94,"Defoe, Daniel,",THE SHORTEST-WAY WITH THE DISSENTERS: OR PROPOSALS FOR THE ESTABLISHMENT OF THE CHURCH.,fic
nyp.33433074806625,1714,1714,1714,1714,,,245943,0.454849608949,0,1,99,"Lockhart, George,",Memoirs concerning the affairs of Scotland from Queen Anne's accession to the throne,bio
mdp.39015009144422,1703,1703,1703,1703,,,180937,0.516171495882,1,1,99,"Fernández, Jerónimo.",The honour of chivalry,fic
mdp.39015078564385,1726,1726,1726,1726,,,71995,0.522136246895,1,1,98,"Swift, Jonathan,",Travels into several remote nations of the world,fic
mdp.39015063962602,1714,1714,1714,1714,,,164595,0.415151070341,0,1,99,"Boyer, Abel,","Memoirs of the life and negotiations of Sir W. Temple, bar",bio
njp.32101068163342,1715,1715,1715,1715,,,29997,0.51923939499,1,1,99,"Ainsworth, William Harrison,","Preston fight; or, The insurrection of 1715",fic
mdp.39015063882669,1703,1703,1703,1703,,,108217,0.409902736072,0,1,99,"Burchett, Josiah,",Memoirs of transactions at sea during the war with France;,bio
mdp.39015063618436,1729,1729,1729,1729,,,86759,0.392374224413,0,1,99,"Gibson,",Memoirs of Queen Anne,bio
mdp.39015065870019,1727,1727,1727,1727,,,46365,0.429777860652,0,1,99,"Hayes, Richard.",A new method for valuing of annuities upon lives,bio
njp.32101067678431,1728,1728,1728,1728,,,110336,0.458414398247,0,1,99,"Colman, Benjamin,","Some of the glories of Our Lord and Saviour Jesus Christ, exhibited in twenty sacramental discourses, preached at Boston in New England",bio
mdp.39015078548610,1727,1727,1727,1727,,,30916,0.533357279752,1,1,99,"Brunt, Samuel,",A voyage to Cacklogallinia,fic
uc1.31822038198719,1722,1722,1722,1722,,,21732,0.505056890918,1,1,94,"Defoe, Daniel,",The life and actions of Lewis Dominique Cartouche,fic
mdp.39015078558361,1719,1719,1719,1719,,,37238,0.553705053085,1,1,99,"Evans, Ambrose.","The adventures and surprizing deliverances, of James Dubourdieu, and his wife",fic
nyp.33433022841005,1715,1715,1715,1715,,,108766,0.412902705158,0,1,99,"Halifax, Charles Montagu,",The works and life of the Right Honourable Charles,bio
dul1.ark+=13960=t9x06zn4z,1719,1719,1719,1719,,,114931,0.588677606775,1,1,99,"Aulnoy,",The Prince of Carency;,fic
