volid,dateused,pubdate,birthdate,firstpub,gender,nation,allwords,logistic,realclass,trainflag,trainsize,author,title,genretags
mdp.39015063548617,1895,1895,1895,1895,,,46541,0.622622515401,1,1,149,"Hale, Edward Everett,",How to do it,fic
loc.ark+=13960=t3bz69c85,1884,1884,1884,1884,,,14320,0.00400066213603,0,1,149,anonymous206,"Portraits of Republican and Democratic candidates with the nominating speeches, and sketches of the lives of the candidates",bio
njp.32101066452002,1881,1881,1881,1881,,,62152,0.255309057522,0,1,149,"Cheney, Ednah Dow Littlehale,","Memoir of Seth W. Cheney, artist",bio
uc1.b3324473,1886,1886,1886,1886,,,54068,0.956755525342,1,1,149,"Lawless, Emily,",Hurrish,fic
nyp.33433076093040,1895,1895,1895,1895,,,406935,0.993839267987,1,1,148,"Dickens, Charles,",The complete works of Charles Dickens,fic
mdp.39015063788866,1888,1888,1888,1888,,,68504,0.0401182470595,0,1,149,"Hoadingley, Adolphe S.",The biography of Charles Bradlaugh,bio
loc.ark+=13960=t57d31h8m,1884,1884,1884,1884,,,61099,0.00201741377924,0,1,149,"Foster, William E.",Stephen Hopkins,bio
uc2.ark+=13960=t1gh9g89q,1892,1892,1892,1892,,,88660,0.734589054968,1,1,147,"Balzac, Honoré de,",Pierrette,fic
uiuo.ark+=13960=t3pv6sw3b,1886,1886,1886,1886,,,65461,0.989507084805,1,1,149,"Chetwynd, Henry Wayland,",Mrs. Dorriman,fic
uc1.b3286063,1880,1880,1880,1880,,,194822,0.0473714641642,0,1,149,anonymous201,The Cabinet of Irish literature,bio
nyp.33433082171129,1890,1890,1890,1890,,,98628,0.995424561872,1,1,149,"Allen, Richard.",Miss Eaton's romance,fic
mdp.39015063516903,1884,1884,1884,1884,,,37734,0.154587496476,0,1,149,"Shakespeare, William,",Shakespeare's King Henry the Eighth,bio
uiuo.ark+=13960=t79s28b7c,1884,1884,1884,1884,,,63032,0.965700064618,1,1,149,"Tytler, Sarah,",Saint Mung's city,fic
uc2.ark+=13960=t8cf9s57f,1898,1898,1898,1898,,,150924,0.994946257327,1,1,149,"Parker, Gilbert,",The seats of the mighty,fic
uiuo.ark+=13960=t7sn0fs60,1880,1880,1880,1880,,,60937,0.957226388804,1,1,148,"Banks, G. Linnaeus","Wooers and winners, or, Under the scars",fic
loc.ark+=13960=t2w382986,1893,1893,1893,1893,,,412996,0.00110598780425,0,1,149,anonymous214,"Portrait and biographical record of Buchanan and Clinton counties, Missouri;",bio
nnc1.0022067116,1899,1899,1899,1899,,,218820,0.00112853596171,0,1,149,anonymous221,"Biographical and genealogical history of Morris and Sussex Counties, New Jersey",bio
uc2.ark+=13960=t9280767m,1896,1896,1896,1896,,,41932,0.187590478177,0,1,149,"Cole, Alfred W.",Reminiscences of my life and of the Cape bench and bar,bio
uc2.ark+=13960=t0zp3wk6s,1882,1882,1882,1882,,,220715,0.151357344876,0,1,149,"Douglass, Frederick,","Life and times of Frederick Douglass, written by himself",bio
mdp.39015049821757,1884,1884,1884,1884,,,107357,0.997985383395,1,1,149,"Burnett, Frances Hodgson,",Vagabondia;,fic
loc.ark+=13960=t1mg7wv60,1895,1895,1895,1895,,,421565,0.00121631180616,0,1,149,"Wiley, Samuel T.","Biographical and portrait cyclopedia of Montgomery County, Pennsylvania",bio
uiuo.ark+=13960=t1gh9gt8d,1890,1890,1890,1890,,,64154,0.000487848382618,0,1,149,"Ackerman, William K.",Historical sketch of the Illinois-Central Railroad,bio
uva.x001586422,1896,1896,1896,1896,,,146091,0.989535706874,1,1,149,"Crockett, S. R.",The gray man,fic
mdp.39015048885977,1883,1883,1883,1883,,,142945,0.836519208691,1,1,149,"Richardson, Samuel,",The works of Samuel Richardson,fic
njp.32101067624385,1895,1895,1895,1895,,,65490,0.83258642143,1,1,147,"Balzac, Honoré de,","Honoré de Balzac, now for the first time completely translated into English",fic
loc.ark+=13960=t57d36z2m,1890,1890,1890,1890,,,515164,0.0007947232308,0,1,149,"Rand, John C.",One of a thousand,bio
loc.ark+=13960=t7kp8fn4r,1898,1898,1898,1898,,,37801,0.679604488374,0,1,149,"Field, Charles D. [from old catalog]",Three years on the saddle from 1861 to 1865;,bio
mdp.39015000676950,1884,1884,1884,1884,,,303945,0.0117622014207,0,1,149,"Holloway, Laura C.",Famous American fortunes and the men who have made them,bio
nyp.33433082142161,1892,1892,1892,1892,,,139394,0.0117712177613,0,1,149,anonymous211,Eminent persons,bio
uiuo.ark+=13960=t8ff3wb4t,1888,1888,1888,1888,,,112456,0.0991581733098,0,1,149,"Slade, H.",The life and labors of the late Rev. William Stevens Balch,bio
mdp.39015067179070,1897,1897,1897,1897,,,238713,0.983922411841,1,1,149,"Lever, Charles James,",The novels of Charles Lever,fic
nyp.33433081859450,1893,1893,1893,1893,,,141412,0.945279581934,1,1,149,"Edgeworth, Maria,",The novels of Maria Edgeworth,fic
loc.ark+=13960=t9z03dr98,1888,1888,1888,1888,,,83111,0.549383855492,1,1,149,"Smedes, Susan Dabney,",Memorials of a southern planter,fic
