volid,dateused,pubdate,birthdate,firstpub,gender,nation,allwords,logistic,realclass,trainflag,trainsize,author,title,genretags
10008,1923,1923,1875,1923,m,us,12.753028573764876,0.996939962379,1,1,"Burroughs, Edgar Rice,",Pellucidar,chiscifi | teamred | stew
10235,1925,1925,1875,1925,m,us,12.704924523264463,0.861744535809,1,1,"Burroughs, Edgar Rice,",The moon men,chiscifi | stew | teamblack
11018,1923,1923,1866,1923,m,uk,11.301575751494534,0.950426887893,1,1,"Wells, H. G.",Men like gods,chiscifi | teamred | stew
11022,1925,1925,1873,1925,m,uk,12.139289032824253,0.0483435100927,0,1,"Ford, Ford Madox,",No more parades,teamred | chirandom
11274,1901,1929,1865,1901,m,uk,26.63508405584425,0.968545316521,1,1,"Shiel, M. P.",The purple cloud,chiscifi | chifantasy | teamblack
4528,1921,1921,1875,1921,m,us,13.24755508762602,0.0264034907339,1,1,"Burroughs, Edgar Rice,",The mucker,chiscifi | teamblack
4599,1921,1921,1894,1921,m,us,12.760508301556836,0.000109471838277,0,1,"Nathan, Robert,",Autumn,teamred | chirandom
4655,1922,1922,1875,1922,m,us,13.253663148197145,0.962488485746,1,1,"Burroughs, Edgar Rice,",The chessmen of Mars,chiscifi | stew | teamblack
4730,1922,1922,1868,1922,f,us,11.787576464284752,0.0015654549277,0,1,"Sampson, Emma Speed,",The shorn lamb,chirandom | teamblack
4748,1922,1922,1877,1922,m,us,12.433058680333959,0.985258584667,0,1,"Traprock, Walter E.",My northern exposure,chirandom | teamblack
coo.31924013525971,1908,1908,1855,1908,m,uk,13.381184352643084,0.00502838015578,0,1,"Moore, Frank Frankfort,",An amateur adventuress,teamred | random
coo.31924051019580,1912,1912,1859,1912,m,uk,13.64482092763171,0.982564961477,1,1,"Doyle, Arthur Conan,",The lost world,teamred | stew | anatscifi
dul1.ark+=13960=t16m3xm4f,1922,1922,1872,1922,f,uk,13.703713337871076,0.986852133217,1,1,"Hamilton, Cicely,",Theodore savage,teamred | femscifi | anatscifi
dul1.ark+=13960=t1qf9cr59,1906,1906,1851,1906,m,uk,15.051131346528766,0.626949369637,1,1,"Ford, Douglas Morey.",A time of terror,locscifi | stew | teamblack
dul1.ark+=13960=t3dz0xh78,1880,1880,1836,1880,m,uk,19.461840221770622,0.99986199023,1,1,"Greg, Percy,",Across the zodiac,locscifi | teamblack | anatscifi
dul1.ark+=13960=t3zs3df24,1888,1888,1833,1888,m,us,14.821106551112745,0.998497314255,1,1,"De Mille, James,",A strange manuscript foun,locscifi | teamblack | anatscifi
dul1.ark+=13960=t66401k8k,1888,1888,1850,1888,m,us,16.94967105893193,0.995589362227,1,1,"Bellamy, Edward,","Looking backward, 2000-18",teamred | stew | locscifi | anatscifi
dul1.ark+=13960=t80k32x0x,1899,1899,1866,1899,m,uk,12.877032787126284,0.999241182101,1,1,"Wells, H. G.",When the sleeper wakes,teamred | locscifi
dul1.ark+=13960=t95723c7j,1872,1897,1842,1872,m,fr,16.43629947732159,0.999949472467,1,1,"Flammarion, Camille,",Lumen,stew | teamblack | anatscifi
dul1.ark+=13960=t98637h6g,1895,1895,1866,1895,m,uk,13.727512595113732,0.995717974877,1,1,"Wells, H. G.",The time machine;,teamred | stew | locscifi | anatscifi
EllisSteamManPrairies1868,1868,1880,1840,1868,m,us,16.33148567331561,0.986718362271,1,1,"Ellis, Edward S.",The Steam Man of the Prairies,stew | teamblack | anatscifi
inu.30000042750632,1901,1901,1865,1901,f,au,15.450395861285811,0.110413929095,1,1,"Ling, M. A. Moore Bentley",A woman of Mars,teamred | femscifi
inu.30000118528748,1913,1913,0,1913,m,uk,15.865377449595806,0.20229297167,0,1,"Knight, Arthur Lee.",Told in the Indian twilig,teamred | random
LindsayVoyageToArcturus1920,1920,1920,1876,1920,m,uk,12.936716134756544,0.929830375326,1,1,"Lindsay, David,",Voyage To Arcturus,teamred | chifantasy | stew | anatscifi
mdp.39015000541717,1885,1885,1839,1885,m,uk,25.45931543854763,0.994576620695,0,1,"Pater, Walter,",Marius the Epicurean,teamred | random
mdp.39015001553547,1912,1915,1876,1912,m,us,13.681614520694488,0.97290402359,1,1,"London, Jack,",The scarlet plague,stew | teamblack | anatscifi
mdp.39015004307362,1870,1873,1828,1870,m,fr,14.706082066322459,0.993687345015,1,1,"Verne, Jules,",Twenty thousand leagues u,teamred | anatscifi
mdp.39015007007282,1889,1889,1834,1889,m,us,16.560190351599854,0.999518976835,1,1,"Stockton, Frank Richard,",The great war syndicate,teamred | anatscifi
mdp.39015010330341,1877,1877,1822,1877,f,uk,19.070649311394334,0.988462634986,1,1,"Cobbe, Frances Power,",The age of science,teamred | stew | femscifi
mdp.39015030365178,1903,1904,1842,1903,m,fr,17.008341808410073,0.57569465822,0,1,"Lafargue, Paul,",The sale of an appetite,teamblack | random
mdp.39015031235545,1920,1920,1861,1920,m,uk,13.427813489381641,0.00776499276533,0,1,"Hewlett, Maurice,",The light heart,teamred | random
mdp.39015031332862,1913,1913,1873,1913,m,uk,13.668843711988323,0.878920274342,1,1,"Beresford, J. D.",Goslings,teamred | anatscifi
mdp.39015059642994,1886,1903,1850,1886,m,uk,15.702833202603358,0.732525327851,1,1,"Stevenson, Robert Louis,",Strange case of Dr. Jekyl,teamred | stew | anatscifi | pbgothic
mdp.39015062658789,1881,1881,1844,1881,f,us,18.033912493786435,2.50755250729e-05,0,1,"Sidney, Margaret,",Five little Peppers and h,teamblack | random
mdp.39015063941135,1907,1907,1850,1907,f,us,15.956637857705239,0.404264724411,0,1,"Murfree, Mary Noailles,",The windfall;,teamred | random
mdp.39015063949229,1894,1894,1862,1894,m,uk,13.062884146810083,0.0248558409422,0,1,"Scott, Hugh Stowell,",With edged tools;,teamblack | random
mdp.39015066036578,1889,1896,1835,1889,m,us,15.518650775010194,0.455160246482,1,1,"Twain, Mark,",A Connecticut Yankee in K,stew | teamblack | anatscifi
mdp.39015078569723,1880,1880,1836,1880,m,uk,16.80306930489657,0.339668651938,1,1,"Greg, Percy,",Across the zodiac,teamred | anatscifi
njp.32101013621246,1887,1906,1841,1887,m,uk,21.2678696477483,0.298356589689,1,1,"Hudson, W. H.",A crystal age,teamred | anatscifi
njp.32101021206436,1901,1901,1866,1901,m,uk,12.609045809391421,0.999347286666,1,1,"Wells, H. G.",The first men in the moon,locscifi | teamblack | anatscifi
njp.32101063580995,1903,1903,1866,1903,m,us,16.55414279309388,0.118707548251,0,1,"Isham, Frederic Stewart,",Under the rose,teamred | random
njp.32101067641678,1878,1878,1812,1878,m,ge,13.881683189988054,0.000449382328626,0,1,"Auerbach, Berthold,",Landolin,teamred | random
njp.32101068138443,1892,1892,1851,1892,m,us,15.848283272717136,0.999255283622,1,1,"Bradshaw, William R.",The goddess of Atvatabar,locscifi | teamblack
nnc1.cu01664417,1900,1917,1869,1900,m,us,14.38580552918027,0.00327340127703,0,1,"Tarkington, Booth,",Monsieur Beaucaire,teamblack | random
nyp.33433039680552,1890,1890,1831,1890,m,us,15.88657155226521,0.991584096684,1,1,"Donnelly, Ignatius,",C?sar's column,teamred | anatscifi
nyp.33433074818778,1880,1880,1844,1880,m,us,18.775285255677108,0.99380399008,1,1,"Cowan, Frank,",Revi-Lona,locscifi | teamblack
nyp.33433074850870,1904,1904,1870,1904,m,uk,13.660645425733172,0.99714793615,1,1,"Harris-Burland, J. B.",The Princess Thora,teamred | locscifi
nyp.33433074850961,1905,1905,0,1905,m,us,17.578778187757248,0.0788217347055,1,1,"Harper, Vincent.",The mortgage on the brain,stew | teamblack | anatscifi
nyp.33433074857248,1905,1909,1879,1905,m,uk,13.197069047880069,0.0114535343975,0,1,"Gibbon, Perceval,",Salvator,teamblack | random
nyp.33433074864889,1888,1888,1836,1888,m,uk,15.77742383920451,0.155371684873,0,1,"Goodman, E. J.",Too curious,teamred | random | supernatural
