volid,dateused,pubdate,birthdate,firstpub,gender,nation,allwords,logistic,realclass,trainflag,trainsize,author,title,genretags
coo.31924012963785,1909,1909,0,1909,m,uk,30.684717514917423,0.823022962173,1,1,"Chesterton, G. K",The ball and the cross,elite
coo.31924013218056,1908,1908,0,1908,f,us,28.43181174418393,0.818604053444,1,1,"Robins, Elizabeth",The convert,elite
coo.31924013587674,1909,1909,0,1909,m,uk,31.522700908596192,0.786937190183,0,1,"Benson, E. F",The climber,vulgar
coo1.ark+=13960=t49p3m963,1913,1913,0,1913,m,us,28.075066154247374,0.366804694664,1,1,"Sinclair, Upton",Sylvia: a novel,elite
dul1.ark+=13960=t03x8jh3v,1894,1894,0,1894,m,uk,29.878041249093336,0.774922328243,0,1,"Adderley, James Granville",Stephen Remarx;,vulgar
dul1.ark+=13960=t1fj34z1f,1871,1871,0,1871,m,uk,40.14889954821429,0.798765058974,1,1,"Lytton, Edward Bulwer Lytton",The coming race,elite
dul1.ark+=13960=t2f77261f,1851,1851,0,1851,m,us,33.82787328623702,0.0824699979233,0,1,"Perce, Elbert","Gulliver Joi, his three voyages",vulgar
dul1.ark+=13960=t3jw91q2r,1872,1872,0,1872,m,uk,44.60708739040876,0.755826823456,1,1,"Butler, Samuel","Erewhon, or, Over the range",elite
dul1.ark+=13960=t3nw0276b,1879,1879,0,1879,f,uk,33.96443676783978,0.687491696773,0,1,"Linton, E. Lynn",Under which Lord?,vulgar
hvd.hwpe1q,1921,1921,0,1921,m,us,30.50676969989225,0.346672433935,1,1,"Tarkington, Booth",Alice Adams,elite
inu.30000104239052,1907,1907,0,1907,m,us,29.05970789247175,0.258228905754,0,1,"Reddall, Henry Frederic",Wit and humor of women;,vulgar
inu.32000000320673,1900,1900,0,1900,m,uk,32.62308647302052,0.608756439699,1,1,"Barrie, J. M",Tommy and Grizel,elite
inu.32000001384124,1911,1911,0,1911,m,uk,30.73392774962761,0.900041969923,0,1,"Benson, Robert Hugh",The dawn of all,vulgar
inu.32000004070688,1937,1937,0,1937,f,uk,34.97811196002407,0.783289398524,1,1,"Sitwell, Edith",I Live Under a Black Sun,elite
inu.32000009118748,1944,1944,0,1944,f,uk,27.365546220489467,0.660471842368,1,1,"Lehmann, Rosamond",The Ballad and the Source,elite
inu.32000011500214,1916,1916,0,1916,m,us,33.79070229837132,0.0860864616568,0,1,"Burroughs, Edgar Rice",The beasts of Tarzan,vulgar
inu.39000003330680,1879,1879,0,1879,f,uk,31.079797263260517,0.629588305081,1,1,"Fothergill, Jessie",Probation,elite
inu.39000003330789,1879,1879,0,1879,f,uk,32.65208020371115,0.805156429758,1,1,"Fothergill, Jessie",Probation,elite
loc.ark+=13960=t0zp4n54x,1888,1888,0,1888,f,us,34.107282738604496,0.110240580006,0,1,"Andrews, Anabel (Follanbee)",Flower fancies,vulgar
loc.ark+=13960=t16m3cg8z,1893,1893,0,1893,m,us,29.702615407761584,0.0875643068678,0,1,"Chittenden, L. E",An unknown heroine;,vulgar
loc.ark+=13960=t2h718d7v,1914,1914,0,1914,f,us,29.43846323051296,0.790584040858,0,1,"Lynn, Margaret",A stepdaughter of the prairie,vulgar
loc.ark+=13960=t5gb2z75v,1913,1913,0,1913,m,us,30.90820201536924,0.524581312603,0,1,"Grayson, David",The friendly road,vulgar
loc.ark+=13960=t6d22dg8q,1865,1865,0,1865,f,us,35.419202973427765,0.349428812818,0,1,"Victor, Metta Victoria Fuller",The two hunters;,vulgar
loc.ark+=13960=t6nz8x84q,1873,1873,0,1873,f,uk,39.891784260982774,0.439619512168,1,1,"Leonowens, Anna Harriette",The romance of the harem,elite
mdp.39015000543002,1940,1940,0,1940,m,us,31.14164711218769,0.181971302631,0,1,"Paul, Elliot","Hugger-mugger in the Louvre; | a Homer Evans murder mystery, | $c: by Elliot Paul.",vulgar
mdp.39015000544224,1948,1948,0,1948,m,za,27.04224758796274,0.636610572032,1,1,"Paton, Alan","Cry, The Beloved Country",elite
mdp.39015000551088,1938,1938,0,1938,m,us,25.489342069586346,0.441986103733,1,1,"O'Hara, John",Hope of Heaven,elite
mdp.39015000599186,1933,1933,0,1933,f,us,25.331186268492228,0.409651450367,1,1,"Rawlings, Marjorie Kinnan",South Moon Under,elite
mdp.39015000613409,1943,1943,0,1943,f,us,27.638918020556975,0.411706231144,1,1,"Smith, Betty",A Tree Grows in Brooklyn,elite
mdp.39015000957798,1947,1947,0,1947,m,us,24.957767292551,0.167540635149,0,1,"Spillane, Mickey","I, the Jury",vulgar
mdp.39015001782393,1934,1934,0,1934,f,us,30.54431904859952,0.602134634797,0,1,"Herbst, Josephine","The executioner waits, | $c: by Josephine Herbst.",vulgar
mdp.39015001816563,1944,1944,0,1944,f,us,39.32244253277151,0.670916773772,1,1,"Stafford, Jean",Boston Adventure,elite
mdp.39015002141011,1949,1949,0,1949,f,uk,26.44796257096948,0.31103442718,0,1,"MacInnes, Helen",Neither five nor three.,vulgar
mdp.39015002714957,1919,1919,0,1919,f,uk,27.558907972670905,0.767190386268,1,1,"Richardson, Dorothy M",The Tunnel,elite
mdp.39015002718313,1926,1926,0,1926,f,us,33.00111186835395,0.750441263419,1,1,"Roberts, Elizabeth Madox",The Time of Man,elite
mdp.39015002719386,1883,1883,0,1883,f,za,31.281599272467645,0.654438866786,1,1,"Schreiner, Olive",The story of an African farm,elite
mdp.39015002742305,1929,1929,0,1929,m,uk,28.44482771350462,0.906671425046,1,1,"Rodker, John",Adolphe 1920,elite
mdp.39015003840595,1946,1946,0,1946,m,us,31.063473157279176,0.384616834622,0,1,"Costain, Thomas B. (Thomas Bertram)",The black rose.,vulgar
mdp.39015003930503,1939,1939,0,1939,f,uk,29.76983835996112,0.602236611622,1,1,"Godden, Rumer",Black Narcissus,elite
mdp.39015004274232,1939,1939,0,1939,m,uk,31.958767676532315,0.584334374026,1,1,"Joyce, James",Finnegan's Wake,elite
