thoughtfully,-2.57202875737,-1915243788.67
calm,-2.19512244711,-1059393451.15
snapped,-2.10051290092,-1024566235.07
flashed,-2.0791964351,-1500995323.57
climbed,-1.87228709511,-648229811.686
task,-1.77929355195,-1224078543.75
scheme,-1.76469619726,-2602021155.99
aunt,-1.75445707551,-33173370.1892
groaned,-1.7535999069,-2234730500.49
hall,-1.74421795609,-120259780.238
i'll,-1.74078184781,-113335123.937
eyed,-1.73414733394,-577533683.048
gleaming,-1.72635357956,-3425804448.21
tossed,-1.71156319485,-2353546804.05
keen,-1.68500542706,-1285367730.63
crushed,-1.67128503755,-4203678879.45
devil,-1.65644675968,-284340902.061
flushed,-1.65299264224,-1360572507.86
needed,-1.63377321903,-424646086.664
answered,-1.62133879446,-39950805.073
glowing,-1.61962602506,-3264068925.5
cheerfully,-1.60518389376,-2250806849.73
content,-1.60405064107,-1251051859.45
emotions,-1.59744735436,-1173313304.16
thoughtful,-1.58670773757,-3893017048.4
demanded,-1.58352915139,-281217339.594
grip,-1.58308852105,-967743443.401
danced,-1.58308081048,-1481436826.73
calmly,-1.56739878582,-1816103580.01
progress,-1.54968685435,-2072547347.24
until,-1.5460376997,-32245629.0811
tumbled,-1.52198309219,-4204819832.05
shrugged,-1.51990573188,-572628645.577
.,-1.51661684657,-10681.4659264
nodded,-1.51523553891,-66524257.4547
smiled,-1.51172691583,-67408680.7776
urgent,-1.50735265105,-4994287705.62
"""is",-1.50372668301,-1686383846.42
miracle,-1.50354455974,-2363571111.68
chance,-1.49238461977,-75794464.9423
imagination,-1.48821479341,-443862816.079
cheerful,-1.48239882402,-1501662743.39
patient,-1.47738483681,-711382179.056
inevitable,-1.45014555249,-1902748915.41
gasped,-1.43832322314,-1412292511.59
east,-1.42800444504,-262666357.49
sudden,-1.40054436387,-136159455.031
firmly,-1.39280441106,-1016772771.88
desk,-1.39167660793,-116593029.834
grinned,-1.39156494823,-218363465.396
battle,-1.38644403804,-201332138.781
helping,-1.38625255091,-3081900093.56
fought,-1.38489680276,-735851377.321
patience,-1.3814229196,-2702578163.13
confident,-1.38134037924,-3463191365.19
search,-1.37829807442,-695747119.583
searched,-1.37583110932,-2263276027.86
grin,-1.36539556854,-822029231.852
appreciate,-1.35385070651,-3047991193.59
interrupted,-1.35188428457,-564205612.508
hesitated,-1.3501908553,-398871866.454
argue,-1.34602347216,-3425945768.99
flash,-1.34594831398,-1023103737.32
suddenly,-1.33933844176,-23509420.4407
peaceful,-1.33542053212,-2801872065.7
blazing,-1.31751767655,-4358585244.26
shook,-1.30626239119,-65186736.2567
joy,-1.30575443216,-270820780.285
brown,-1.30267404946,-44339083.7377
friendship,-1.3006262783,-807531712.461
bitterness,-1.29675106471,-1885538749.69
whistled,-1.27788591538,-4376999315.77
contents,-1.2753527306,-2467275571.94
protection,-1.25510577178,-2658678064.96
kissed,-1.25401473546,-200826466.282
compared,-1.25264406231,-3063350210.64
mess,-1.25131102529,-298575365.982
just,-1.25113928456,-2964977.24758
astonished,-1.24788868883,-1439633404.24
faith,-1.24477352655,-466124398.234
proud,-1.24370276061,-453666314.28
unless,-1.24072610197,-516950962.065
share,-1.22387684334,-969386487.926
swallowed,-1.22034785269,-2152604699.61
tear,-1.21755527133,-1565479160.66
fast,-1.21478990257,-222733957.927
dance,-1.21125095161,-98608337.3343
pipe,-1.21002405275,-265842059.388
save,-1.20840482481,-250381566.084
step,-1.20410492271,-347511088.8
dim,-1.20039826856,-412613945.83
dashed,-1.19986159483,-1717312468.13
experienced,-1.19803839921,-1628324567.31
lord,-1.19745483473,-35166956.3837
practically,-1.19290270976,-1129337758.44
picture,-1.19212881073,-128700780.483
grim,-1.18962276639,-850472102.567
missed,-1.18809886829,-1109277084.06
definite,-1.18052889264,-973387197.784
mattered,-1.1792266211,-2507985327.69
flesh,-1.16908316562,-146021504.687
earth,-1.1665543673,-34383118.453
unusual,-1.16592278049,-1677671177.85
marks,-1.16242255215,-912599066.43
fun,-1.16193650635,-384729448.717
strain,-1.15995067206,-1410448738.06
bit,-1.1598037711,-26265063.4251
definitely,-1.15912088573,-857560863.572
nevertheless,-1.15858837498,-567047012.516
sensitive,-1.1576431351,-1451527233.82
hunting,-1.15655004851,-1045022998.06
evidence,-1.14588877948,-84452589.0305
soon,-1.14399009486,-46792502.8222
dancing,-1.14374901422,-480174666.312
ready,-1.14213570653,-130606385.644
ring,-1.1397181737,-324248883.814
help,-1.13881706764,-53607746.1734
breakfast,-1.13173150947,-257482886.726
ride,-1.13079671967,-148235261.748
slid,-1.12776248012,-774454932.395
ran,-1.12510913748,-77581206.5005
warning,-1.12315025271,-950868920.7
intent,-1.12060225314,-2004593930.16
news,-1.12053617922,-185813998.752
casually,-1.11986108967,-2036822701.22
drew,-1.11919932803,-103884533.971
shown,-1.11542835382,-1173923570.46
leap,-1.11258961867,-2400327905.64
home,-1.10680885476,-9743619.72751
favourite,-1.10679935354,-1440673602.73
pulled,-1.10395956454,-87383661.878
rode,-1.09978396836,-79773583.0189
comfortable,-1.09956896544,-780903906.156
tied,-1.09633471616,-902385902.941
flung,-1.08874666271,-312312783.134
eager,-1.08836892759,-673919310.581
climb,-1.08146103652,-1386499149.29
girls,-1.07534853721,-29928992.711
estate,-1.07469499906,-712593214.744
within,-1.07278235441,-82466254.5109
nearest,-1.06873392278,-1585342656.15
hardly,-1.0679339607,-97329584.4614
brass,-1.06787198078,-850688348.228
hole,-1.06750921371,-292864315.885
dropping,-1.06707913973,-1873434516.61
study,-1.06490084298,-234931785.292
threatened,-1.0629820912,-1896066066.72
invitation,-1.06255068885,-2263783221.53
grey,-1.0611135626,-53276674.4551
tried,-1.05902840637,-46976638.9032
powers,-1.0534595644,-1681337870.63
chair,-1.04762910727,-43203233.2384
little,-1.04680440059,-2080802.56609
around,-1.04667544588,-4167318.21574
"""",-1.04520234466,-3682.20832749
fortune,-1.0451402196,-801814558.858
ages,-1.04130561076,-1685066456.74
briskly,-1.03948469289,-1855987423.11
spots,-1.03840782733,-3683867991.83
desperate,-1.0342780665,-818317615.984
tale,-1.03398136435,-801175871.526
neat,-1.03250318141,-742309341.14
banks,-1.02949515895,-834816721.548
special,-1.02792888606,-333681219.35
important,-1.02773548593,-261970695.532
found,-1.02603503768,-23647776.6809
unexpectedly,-1.02523954835,-2565627774.26
slim,-1.0241451074,-801768042.61
excitement,-1.02145192926,-442654249.215
youth,-1.02093327736,-86737156.9451
swing,-1.01975760084,-1734111890.01
mood,-1.01596445711,-317782084.624
evening,-1.0132562132,-32129977.8189
lighting,-1.0125525415,-6168612936.35
leapt,-1.00983701851,-497693094.92
committed,-1.00829114636,-900744032.432
glanced,-1.00506326943,-132982995.249
frame,-1.00254651474,-1370546463.27
bits,-1.0018697747,-1630622604.03
bearing,-1.00178126829,-1413237649.14
torn,-1.00175635128,-970280599.004
